Season,Season Type,Team ID,Player ID,Pos,Rookie,Age,GP,G,A,PTS,PM,PPG,SHG,GWG,MIN,SEC,W,L,T,ShO,GA,GAA,ENA,SA,SP,Team_Award,Tournament ID
2011-12,Regular Season,Toronto Furies,Bonhomme_Tessa,D,NA,26.6,24,4,12,16,16,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Toronto Furies,Beazer_Brooke,F,NA,25.7,18,5,10,15,20,2,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Toronto Furies,Brine_Jennifer,F,NA,24.8,27,7,7,14,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Toronto Furies,Aarts_Meagan,F,NA,29.2,26,3,10,13,8,0,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Toronto Furies,Scanzano_Jesse,F,NA,23.4,26,5,12,17,34,1,1,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Toronto Furies,Garland_Martine,D,NA,27.4,26,2,11,13,8,0,1,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Toronto Furies,Smith_Britni,D,NA,23.4,27,5,6,11,18,0,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Toronto Furies,McPhail_Frances,F,NA,22.9,25,6,3,9,12,0,1,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Toronto Furies,Zamora_Kristy,F,NA,33.5,25,1,8,9,22,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Toronto Furies,Zamora_Kelly,F,NA,29.2,26,2,6,8,30,0,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Toronto Furies,Hoffmeyer_Lexie,D,NA,23.5,27,4,3,7,32,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Toronto Furies,Davies_Rebecca,F,NA,26.3,21,1,3,4,22,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Toronto Furies,Bonello_Michelle,D,NA,27,20,2,1,3,12,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Toronto Furies,Callison_Haleigh,D,NA,24.8,27,0,2,2,22,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Toronto Furies,Klassen_Amanda,F,R,23,26,1,0,1,6,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Toronto Furies,Cole_Mandy,F,NA,25.5,19,0,0,0,8,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Toronto Furies,Small_Sami_Jo,G,NA,35.9,16,0,0,0,0,0,0,0,933,13,5,11,0,1,64,4.1148,0,343,81.34111,NA,CWHL
2011-12,Regular Season,Toronto Furies,Vanderveer_Erika,G,NA,28,9,0,0,0,0,0,0,0,524,0,2,6,0,1,26,2.977099,0,267,90.26217,NA,CWHL
2011-12,Regular Season,Toronto Furies,Bowman_Amber,D,NA,27.1,6,0,0,0,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Toronto Furies,Jack_Amy,F,NA,27.9,4,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Toronto Furies,Nonis_Amanda,F,NA,28.1,3,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Toronto Furies,Tessier_Jamie,G,R!,23.7,3,0,0,0,0,0,0,0,185,0,2,1,0,1,12,3.891892,0,38,68.42105,NA,CWHL
2011-12,Regular Season,Calgary Inferno,Hunt_Samantha,F,R,25,15,5,9,14,24,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Calgary Inferno,Cunningham_Jenna,F,R,23.5,15,9,3,12,30,4,0,2,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Calgary Inferno,Mikkelson_Meaghan,D,NA,27.2,15,2,9,11,20,1,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Calgary Inferno,Purcell_Chelsea,F,NA,24.8,15,6,2,8,16,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Calgary Inferno,Peacock_Taryn,F,R,24,15,2,6,8,22,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Calgary Inferno,Overguard_Karlee,F,R!,23.1,8,4,3,7,26,1,1,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Calgary Inferno,Sutter_Olivia,F,R,20.1,13,2,2,4,2,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Calgary Inferno,Chiswell_Lauren,F,NA,24.6,12,3,0,3,2,0,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Calgary Inferno,Dostaler_Laura,F,NA,20.5,15,2,1,3,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Calgary Inferno,Sawchuk_Courtney,D,NA,23.3,15,1,1,2,14,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Calgary Inferno,Olson_Colleen,F,NA,23.5,15,0,2,2,8,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Calgary Inferno,Hunter_Meghan,F,NA,30.9,4,1,0,1,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Calgary Inferno,Webster_Kelsey,D,NA,25.7,15,0,1,1,22,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Calgary Inferno,Maschmeyer_Brittaney,D,NA,23.1,15,0,1,1,6,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Calgary Inferno,Robinson_Lindsay,F,NA,25.4,11,0,1,1,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Calgary Inferno,Slusar_Bobbi_Jo,D,NA,26.7,5,0,1,1,8,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Calgary Inferno,Cockell_Ashley,F,NA,23.4,4,0,2,2,4,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Calgary Inferno,Roche_Larissa,F,R!,22.3,2,0,1,1,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Calgary Inferno,Swanson_Tara,D,NA,22.5,15,0,0,0,6,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Calgary Inferno,Day_Lundy,G,NA,24.7,10,0,0,0,0,0,0,0,603,33,4,6,0,0,40,3.976473,0,364,89.01099,NA,CWHL
2011-12,Regular Season,Calgary Inferno,Clark_Jayme,D,R,22.1,7,0,0,0,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Calgary Inferno,MacIsaac_Jillian,G,R!,23.6,5,0,0,0,0,0,0,0,299,58,1,4,0,1,24,4.800533,0,195,87.69231,NA,CWHL
2011-12,Regular Season,Calgary Inferno,Kisil_Leanne,F,R!,25.7,2,0,0,0,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Calgary Inferno,Chisholm_Kendra,G,R!,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,NA,CWHL
2011-12,Regular Season,Burlington Barracudas,West_Sommer,F,NA,33.8,23,6,11,17,34,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Burlington Barracudas,Shirley_Samantha,F,NA,28.8,26,7,4,11,14,2,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Burlington Barracudas,Head_Jana,F,NA,28.6,23,5,5,10,18,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Burlington Barracudas,Moulson_Shannon,D,NA,25.9,27,3,6,9,42,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Burlington Barracudas,Ferguson_Brayden,F,NA,NA,23,5,3,8,30,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Burlington Barracudas,Stephenson_Ashley,D,NA,29.3,17,1,7,8,6,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Burlington Barracudas,Parkins_Amanda,F,NA,26,14,5,2,7,10,2,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Burlington Barracudas,Dagg_Sarah,F,R,22.6,25,3,4,7,6,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Burlington Barracudas,Vine_Lindsay,F,NA,30.4,23,2,4,6,8,0,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Burlington Barracudas,Lynch_Sara,F,NA,25.8,21,1,6,7,10,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Burlington Barracudas,Eustace_Joanne,F,NA,31.1,22,2,4,6,14,0,1,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Burlington Barracudas,Rajahuhta_Annina,F,R,23,8,3,1,4,2,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Burlington Barracudas,Shaw_Amanda,D,NA,24.8,25,0,4,4,22,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Burlington Barracudas,Hart_Kelly,F,NA,27,21,0,4,4,6,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Burlington Barracudas,Johnston_Mallory,D,NA,25.6,27,1,1,2,28,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Burlington Barracudas,Gooding_Nicole,F,R!,NA,8,1,1,2,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Burlington Barracudas,Marson_Kristen,D,R,24.6,14,0,2,2,18,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Burlington Barracudas,Madigan_Emma,F,R,26.3,10,0,2,2,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Burlington Barracudas,Grant_Laura,D,R,25.6,17,0,1,1,12,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Burlington Barracudas,Cronin_Mandy,G,NA,32,13,0,0,0,0,0,0,0,675,12,0,11,0,0,66,5.864929,0,264,75,NA,CWHL
2011-12,Regular Season,Burlington Barracudas,Kessler_Christina,G,NA,23.7,11,0,0,0,0,0,0,0,634,44,1,10,0,0,54,5.104506,0,332,83.73494,NA,CWHL
2011-12,Regular Season,Burlington Barracudas,Nonis_Amanda,D,NA,28.1,7,0,0,0,8,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Burlington Barracudas,Cubberley_Allison,G,NA,25.1,6,0,0,0,0,0,0,0,254,25,0,4,0,0,19,4.480839,0,129,85.27132,NA,CWHL
2011-12,Regular Season,Burlington Barracudas,Kannis_Dayna,Unknown,R!,NA,3,0,0,0,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2011-12,Regular Season,Burlington Barracudas,Clause_Beth,G,R!,NA,1,0,0,0,0,0,0,0,60,0,0,0,0,0,10,10,0,63,84.12698,NA,CWHL
2012-13,Regular Season,Boston Blades,Battaglino_Anya,D,R,21.3,8,0,0,0,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2012-13,Regular Season,Boston Blades,Schoullis_Jen,F,R,24,14,5,3,8,2,0,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2012-13,Regular Season,Boston Blades,Mrázová_Katerina,F,R,20.3,21,1,1,2,4,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2012-13,Regular Season,Boston Blades,Lacasse_Geneviève,G,R,23.8,14,0,1,1,2,0,0,0,812,32,13,1,0,3,17,1.255333,0,0,?,CWHL first place,CWHL
2012-13,Regular Season,Boston Blades,Steadman_Kelley,F,R,22.8,24,8,6,14,32,2,0,2,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2012-13,Regular Season,Boston Blades,Schleper_Anne,D,R,23.1,24,2,13,15,40,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2012-13,Regular Season,Boston Blades,Boucher_Kasey,D,R,22.3,11,1,0,1,4,0,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2012-13,Regular Season,Boston Blades,Stack_Kelli,F,NA,25.1,8,4,3,7,12,1,0,2,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2012-13,Regular Season,Boston Blades,Duggan_Meghan,F,R,25.5,14,5,8,13,24,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2012-13,Regular Season,Boston Blades,Knight_Hilary,F,R,23.6,24,17,15,32,10,3,0,5,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2012-13,Regular Season,Boston Blades,Wohlfeiler_Alyssa,F,NA,23.8,2,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Boston Blades,Thatcher_Karen,F,NA,29,16,6,3,9,8,0,1,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2012-13,Regular Season,Boston Blades,Schaus_Molly,G,NA,24.6,11,0,0,0,0,0,0,0,632,28,6,4,0,2,21,1.9922,0,0,?,CWHL first place,CWHL
2012-13,Regular Season,Boston Blades,Naslund_Whitney,F,NA,24.7,24,5,3,8,12,2,0,2,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2012-13,Regular Season,Boston Blades,Marvin_Gigi,D,NA,26,15,2,3,5,6,0,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2012-13,Regular Season,Boston Blades,Lorms_Holly,F,NA,24.4,8,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2012-13,Regular Season,Boston Blades,Lawler_Erika,F,NA,26,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Boston Blades,Koizumi_Jessica,F,NA,27.9,15,2,3,5,4,0,0,2,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2012-13,Regular Season,Boston Blades,Ketchum_Bray,F,NA,23.9,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Boston Blades,Engstrom_Molly,D,NA,30,8,1,2,3,6,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2012-13,Regular Season,Boston Blades,Hawkins_Jaclyn,F,NA,28,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Boston Blades,Hendrickson_Cherie,D,NA,27.1,20,2,5,7,10,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2012-13,Regular Season,Boston Blades,Cahow_Caitlin,D,NA,27.8,24,2,12,14,24,2,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2012-13,Regular Season,Boston Blades,Buesser_Kate,F,NA,23.8,23,7,11,18,16,0,0,2,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2012-13,Regular Season,Boston Blades,Berman_Lindsay,F,NA,24.6,11,1,0,1,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2012-13,Regular Season,Boston Blades,Bellamy_Kacey,D,NA,25.8,24,1,8,9,22,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2012-13,Regular Season,Montréal Stars,Labonté_Charline,G,NA,30.4,14,0,0,0,2,0,0,0,848,8,10,4,0,1,31,2.193051,0,369,91.59892,NA,CWHL
2012-13,Regular Season,Montréal Stars,St_Pierre_Kim,G,NA,34.2,2,0,0,0,0,0,0,0,120,NA,1,1,0,0,7,3.5,0,68,89.70588,NA,CWHL
2012-13,Regular Season,Montréal Stars,Lavigne_Jenny,G,NA,28,8,0,0,0,0,0,0,0,420,32,6,1,0,0,19,2.710843,0,180,89.44444,NA,CWHL
2012-13,Regular Season,Montréal Stars,Agosta_Meghan,F,NA,26,23,16,30,46,14,3,0,3,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Montréal Stars,Blais_Emmanuelle,F,NA,25.3,23,11,14,25,18,4,0,3,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Montréal Stars,Breton_Lisa_Marie,D,NA,35.6,19,0,1,1,18,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Montréal Stars,Cecere_Alyssa,F,NA,25.5,21,0,1,1,6,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Montréal Stars,Chu_Julie,F,NA,30.9,14,2,7,9,2,2,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Montréal Stars,Davidson_Vanessa,F,NA,28.5,14,5,6,11,6,3,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Montréal Stars,Hill_Carly,D,NA,27,23,0,12,12,18,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Montréal Stars,Marin_Noémie,F,NA,28.9,14,7,7,14,6,2,1,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Montréal Stars,Ouellette_Caroline,F,NA,33.7,23,12,13,25,14,1,1,2,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Montréal Stars,Scanzano_Jesse,F,NA,24.3,2,0,0,0,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Montréal Stars,Thibault_Dominique,F,NA,24.5,21,5,4,9,8,1,0,3,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Montréal Stars,Ward_Catherine,D,NA,26,21,1,12,13,18,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Montréal Stars,Bettez_Ann_Sophie,F,R,25.4,23,17,16,33,2,3,1,3,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Montréal Stars,Prévost_Carolyne,F,R,23.1,21,5,10,15,4,1,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Montréal Stars,Dagenais_Sara,F,R,25.2,21,1,4,5,10,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Montréal Stars,Provost_Mariève,F,R,27.9,20,4,0,4,4,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Montréal Stars,Chartrand_Cathy,D,NA,31.8,23,5,15,20,16,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Montréal Stars,Ferrari_Gillian,D,NA,32.7,3,0,0,0,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Montréal Stars,Bouetz_Andrieu_Virginie,D,1y,28.9,17,0,2,2,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Montréal Stars,Irwin_Haley,F,NA,24.7,20,10,11,21,16,3,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Montréal Stars,Vaillancourt_Sarah,F,NA,27.8,5,2,1,3,6,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Brampton Thunder,Apps_Gillian,F,NA,29.3,23,14,10,24,52,5,0,3,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Brampton Thunder,Bendus_Vicki,F,NA,23.9,20,10,6,16,28,1,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Brampton Thunder,Birchard_Courtney,D,NA,23.6,24,0,9,9,30,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Brampton Thunder,Dagg_Sarah,F,NA,23.6,12,0,0,0,6,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Brampton Thunder,Dupuis_Lori,F,NA,40.3,24,3,7,10,32,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Brampton Thunder,French_Tara,D,NA,27.5,23,1,6,7,18,0,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Brampton Thunder,Gray_Tara,D,NA,24.6,21,1,4,5,10,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Brampton Thunder,Hefford_Jayna,F,NA,35.8,21,15,12,27,18,2,2,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Brampton Thunder,Johnston_Mallory,D,NA,26.6,24,1,7,8,12,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Brampton Thunder,Kirk_Jennifer,F,NA,29.7,12,0,1,1,16,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Brampton Thunder,Palmer_Kerri,D,NA,24.6,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Brampton Thunder,Sadler_Jenn,F,NA,27.9,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Brampton Thunder,Selina_Britney,F,NA,24.9,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Brampton Thunder,Piper_Cherie,F,NA,31.7,22,9,4,13,14,1,0,2,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Brampton Thunder,Vine_Lindsay,F,NA,31.4,9,1,2,3,8,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Brampton Thunder,McIntosh_Laura,F,R,23.1,24,6,18,24,22,0,1,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Brampton Thunder,Stadnyk_Charissa,D,R,22.7,8,0,5,5,6,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Brampton Thunder,Simmonds_Dania,D,R,23.1,24,0,2,2,20,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Brampton Thunder,Bram_Bailey,F,R,22.5,24,6,12,18,34,0,1,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Brampton Thunder,Moe_Sarah,F,NA,32.7,23,4,2,6,18,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Brampton Thunder,Cubberley_Allison,G,NA,26.1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,?,NA,CWHL
2012-13,Regular Season,Brampton Thunder,Schelling_Florence,G,R,24,14,0,0,0,2,0,0,0,831,5,6,7,0,3,35,2.526822,4,0,?,NA,CWHL
2012-13,Regular Season,Brampton Thunder,Knox_Liz,G,NA,24.7,11,0,0,0,2,0,0,0,615,12,4,7,0,0,43,4.193758,0,0,?,NA,CWHL
2012-13,Regular Season,Brampton Thunder,McLaughlin_Brianne,G,R!,25.7,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,?,NA,CWHL
2012-13,Regular Season,Toronto Furies,Kessler_Christina,G,NA,24.7,16,0,0,0,0,0,0,0,962,26,5,12,0,2,50,3.117099,0,0,?,NA,CWHL
2012-13,Regular Season,Toronto Furies,Small_Sami_Jo,G,NA,36.9,8,0,1,1,0,0,0,0,361,35,3,2,0,1,15,2.489053,0,0,?,NA,CWHL
2012-13,Regular Season,Toronto Furies,Vanderveer_Erika,G,NA,29,2,0,0,0,0,0,0,0,120,NA,2,0,0,0,4,2,0,0,?,NA,CWHL
2012-13,Regular Season,Toronto Furies,Aarts_Meagan,F,NA,30.2,24,2,2,4,12,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Toronto Furies,Beazer_Brooke,F,NA,26.7,23,1,2,3,4,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Toronto Furies,Bonhomme_Tessa,D,NA,27.6,24,4,5,9,22,1,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Toronto Furies,Bowman_Amber,D,NA,28.1,13,1,0,1,6,0,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2012-13,Regular Season,Toronto Furies,Brine_Jennifer,F,NA,25.9,23,2,3,5,6,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
